antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'23171'}),frozenset({'23170'}),0.012392969806219017,0.015322217214961695,0.010455159981973862,0.8436363636363636,55.05967914438502,1.0,0.010265272206664513,6.297357913160128,0.9941584649153863,0.6057441253263708,0.8412032452673185,0.7629946524064171
frozenset({'23170'}),frozenset({'23171'}),0.015322217214961695,0.012392969806219017,0.010455159981973862,0.6823529411764705,55.05967914438502,1.0,0.010265272206664513,3.109133243202643,0.9971159157263474,0.6057441253263708,0.6783669525304987,0.7629946524064171
frozenset({'23172'}),frozenset({'23170'}),0.010500225326723749,0.015322217214961695,0.009013068949977467,0.8583690987124464,56.02120676596819,1.0,0.008852182216715365,6.952421920876181,0.9925718449697136,0.5361930294906166,0.8561652311409238,0.7233021964150468
frozenset({'23170'}),frozenset({'23172'}),0.015322217214961695,0.010500225326723749,0.009013068949977467,0.5882352941176471,56.021206765968195,1.0,0.008852182216715365,2.403070881349385,0.9974324942791762,0.5361930294906166,0.583865791158655,0.7233021964150468
frozenset({'23172'}),frozenset({'23171'}),0.010500225326723749,0.012392969806219017,0.009283461018476791,0.8841201716738197,71.34046039797113,1.0,0.009153332043044207,8.522682890190776,0.9964456123641486,0.6821192052980133,0.8826660556441733,0.8166055403823644
frozenset({'23171'}),frozenset({'23172'}),0.012392969806219017,0.010500225326723749,0.009283461018476791,0.7490909090909091,71.34046039797114,1.0,0.009153332043044207,3.9436585222485654,0.9983552959470505,0.6821192052980133,0.7464283496255077,0.8166055403823644
frozenset({'23174'}),frozenset({'23175'}),0.01284362325371789,0.012753492564218117,0.009373591707976567,0.7298245614035088,57.22546649308784,1.0,0.009209790654312657,3.654094215833739,0.9953086316787527,0.5777777777777778,0.7263343688110586,0.7324034467794929
frozenset({'23175'}),frozenset({'23174'}),0.012753492564218117,0.01284362325371789,0.009373591707976567,0.734982332155477,57.22546649308784,1.0,0.009209790654312657,3.7248700615893044,0.9952177649574601,0.5777777777777778,0.7315342593257264,0.7324034467794929
frozenset({'23200'}),frozenset({'23199'}),0.02145110410094637,0.03330328977016674,0.014240648940964398,0.6638655462184874,19.933932977791926,1.0,0.013526256605200569,2.875922712933754,0.9706559263521288,0.35150166852057846,0.6522855097938667,0.5457352088331949
frozenset({'23199'}),frozenset({'23200'}),0.03330328977016674,0.02145110410094637,0.014240648940964398,0.42760487144790255,19.93393297779193,1.0,0.013526256605200569,1.7095688748685594,0.982556653993293,0.35150166852057846,0.4150572026079469,0.5457352088331949
frozenset({'23201'}),frozenset({'23199'}),0.0345200540784137,0.03330328977016674,0.01270842721946823,0.3681462140992167,11.054349784657129,1.0,0.011558795855612992,1.5299373554463889,0.9420577571915106,0.2305805396565822,0.34637846677831424,0.37487148323364083
frozenset({'23199'}),frozenset({'23201'}),0.03330328977016674,0.0345200540784137,0.01270842721946823,0.38159675236806495,11.054349784657129,1.0,0.011558795855612992,1.5612465646303113,0.9408720055042152,0.2305805396565822,0.35948618068742355,0.37487148323364083
frozenset({'23202'}),frozenset({'23199'}),0.035060838215412345,0.03330328977016674,0.012888688598467778,0.3676092544987147,11.038226464582515,1.0,0.011721047343794965,1.52863829381872,0.9424487804368246,0.2323314378554021,0.34582300859290843,0.3773093633792626
frozenset({'23199'}),frozenset({'23202'}),0.03330328977016674,0.035060838215412345,0.012888688598467778,0.3870094722598105,11.038226464582515,1.0,0.011721047343794965,1.5741501999090732,0.9407353170814082,0.2323314378554021,0.36473660514875755,0.3773093633792626
frozenset({'23199'}),frozenset({'23203'}),0.03330328977016674,0.049436683190626406,0.014601171698963498,0.4384303112313938,8.86852197468061,1.0,0.012954767513390135,1.6926898581256076,0.917807653503736,0.2142857142857143,0.4092243211598459,0.36689063419363677
frozenset({'23203'}),frozenset({'23199'}),0.049436683190626406,0.03330328977016674,0.014601171698963498,0.2953509571558797,8.86852197468061,1.0,0.012954767513390135,1.3718839471178876,0.9333851028923644,0.2142857142857143,0.2710753689473205,0.36689063419363677
frozenset({'23206'}),frozenset({'23199'}),0.03956737269040108,0.03330328977016674,0.013384407390716538,0.33826879271070615,10.157218552436493,1.0,0.01206668371256393,1.4608600887810563,0.9386893206337651,0.22499999999999998,0.3154717500466444,0.3700816223364085
frozenset({'23199'}),frozenset({'23206'}),0.03330328977016674,0.03956737269040108,0.013384407390716538,0.40189445196211093,10.157218552436495,1.0,0.01206668371256393,1.605791202673741,0.9326067223601139,0.22499999999999998,0.37725403007879327,0.3700816223364085
frozenset({'23209'}),frozenset({'23199'}),0.045831455610635424,0.03330328977016674,0.009553853086976115,0.20845624385447392,6.259328891922566,1.0,0.00802751484018659,1.2212801916816651,0.8805975303185172,0.13730569948186527,0.18118707990913133,0.2476651990584954
frozenset({'23199'}),frozenset({'23209'}),0.03330328977016674,0.045831455610635424,0.009553853086976115,0.2868741542625169,6.259328891922566,1.0,0.00802751484018659,1.3380086419425814,0.8691851899414462,0.13730569948186527,0.2526206717557857,0.2476651990584954
frozenset({'85099B'}),frozenset({'23199'}),0.0740423614240649,0.03330328977016674,0.01622352410995944,0.21911138161898963,6.579271391238674,1.0,0.013757669892186391,1.2379444231548058,0.9158167183097828,0.17804154302670622,0.19220929365182882,0.3531280859380469
frozenset({'23199'}),frozenset({'85099B'}),0.03330328977016674,0.0740423614240649,0.01622352410995944,0.48714479025710417,6.579271391238674,1.0,0.013757669892186391,1.8054952372232616,0.8772218596387631,0.17804154302670622,0.44613534315496867,0.3531280859380469
frozenset({'23200'}),frozenset({'23202'}),0.02145110410094637,0.035060838215412345,0.010860748084722848,0.5063025210084034,14.440685014365647,1.0,0.0101086543942976,1.9545150681253778,0.9511545221795069,0.23790720631786777,0.4883641388556171,0.40803557927026857
frozenset({'23202'}),frozenset({'23200'}),0.035060838215412345,0.02145110410094637,0.010860748084722848,0.30976863753213374,14.440685014365647,1.0,0.0101086543942976,1.4177114357718135,0.9645698344202228,0.23790720631786777,0.2946378404180735,0.40803557927026857
frozenset({'23200'}),frozenset({'23203'}),0.02145110410094637,0.049436683190626406,0.012257773771969356,0.5714285714285715,11.5587967183227,1.0,0.011197302334441724,2.2179810725552054,0.9335106382978724,0.20906994619523447,0.5491395249608876,0.4096887615574945
frozenset({'23203'}),frozenset({'23200'}),0.049436683190626406,0.02145110410094637,0.012257773771969356,0.24794895168641753,11.5587967183227,1.0,0.011197302334441724,1.301173501577287,0.9609941686815532,0.20906994619523447,0.23146298415407596,0.4096887615574945
frozenset({'23200'}),frozenset({'85099B'}),0.02145110410094637,0.0740423614240649,0.009418657052726454,0.4390756302521009,5.930059790197272,1.0,0.007830366649938941,1.650770921206536,0.8495923296900596,0.10942408376963352,0.3942224283493512,0.2831409800682294
frozenset({'85099B'}),frozenset({'23200'}),0.0740423614240649,0.02145110410094637,0.009418657052726454,0.1272063298843579,5.930059790197273,1.0,0.007830366649938941,1.1211686443250664,0.8978462961449335,0.10942408376963352,0.10807352215777387,0.2831409800682294
frozenset({'23201'}),frozenset({'23202'}),0.0345200540784137,0.035060838215412345,0.01185218566922037,0.3433420365535248,9.792750374193723,1.0,0.010641883637989822,1.469469975998,0.9299868382568004,0.20530835284933643,0.3194825234038257,0.340694154523549
frozenset({'23202'}),frozenset({'23201'}),0.035060838215412345,0.0345200540784137,0.01185218566922037,0.3380462724935733,9.792750374193721,1.0,0.010641883637989822,1.4585308697611536,0.9305080339442223,0.20530835284933643,0.31437858414079495,0.340694154523549
frozenset({'23201'}),frozenset({'23203'}),0.0345200540784137,0.049436683190626406,0.013429472735466427,0.38903394255874674,7.86933745248732,1.0,0.011722915758268598,1.5558365399059406,0.9041352983043542,0.1904153354632588,0.3572589572549467,0.3303419484899477
frozenset({'23203'}),frozenset({'23201'}),0.049436683190626406,0.0345200540784137,0.013429472735466427,0.2716499544211486,7.86933745248732,1.0,0.011722915758268598,1.3255713400200002,0.9183233599237891,0.1904153354632588,0.2456083125749294,0.3303419484899477
frozenset({'23201'}),frozenset({'23207'}),0.0345200540784137,0.029743127534925643,0.010545290671473636,0.3054830287206266,10.270709708046521,1.0,0.009518556300506848,1.3970239930606145,0.934908848930507,0.19630872483221476,0.2841926803209803,0.33001424163304055
frozenset({'23207'}),frozenset({'23201'}),0.029743127534925643,0.0345200540784137,0.010545290671473636,0.3545454545454545,10.270709708046521,1.0,0.009518556300506848,1.4958140007235843,0.9303059535293629,0.19630872483221476,0.3314676828026342,0.33001424163304055
frozenset({'23201'}),frozenset({'85099B'}),0.0345200540784137,0.0740423614240649,0.013609734114465975,0.3942558746736292,5.324733937314566,1.0,0.011053787794013802,1.528628342993893,0.8412367265281494,0.14333175130517323,0.34581875013422064,0.28903298907144637
frozenset({'85099B'}),frozenset({'23201'}),0.0740423614240649,0.0345200540784137,0.013609734114465975,0.18381010346926352,5.324733937314566,1.0,0.011053787794013802,1.1829109255400194,0.8771429225258709,0.14333175130517323,0.1546278097452837,0.28903298907144637
frozenset({'23202'}),frozenset({'23203'}),0.035060838215412345,0.049436683190626406,0.019378098242451555,0.5526992287917738,11.179941555961223,1.0,0.017644806691198407,2.125109943901416,0.9436388636669722,0.29757785467128034,0.529436110884628,0.47233867547154784
frozenset({'23203'}),frozenset({'23202'}),0.049436683190626406,0.035060838215412345,0.019378098242451555,0.39197812215132183,11.179941555961223,1.0,0.017644806691198407,1.587013883774652,0.9579099866703271,0.29757785467128034,0.369885789769187,0.47233867547154784
frozenset({'23202'}),frozenset({'23208'}),0.035060838215412345,0.02708427219468229,0.009418657052726454,0.26863753213367614,9.91858042936152,1.0,0.008469059767126507,1.330278446805865,0.9318505832708396,0.17863247863247864,0.24827768020965646,0.30819563794703775
frozenset({'23208'}),frozenset({'23202'}),0.02708427219468229,0.035060838215412345,0.009418657052726454,0.34775374376039936,9.91858042936152,1.0,0.008469059767126507,1.4794092761034112,0.9242106947517355,0.17863247863247864,0.3240545289577462,0.30819563794703775
frozenset({'23209'}),frozenset({'23202'}),0.045831455610635424,0.035060838215412345,0.01117620549797206,0.2438544739429695,6.955180947036625,1.0,0.009569316247630718,1.2761289044667434,0.8973491040780787,0.1603102779573368,0.21638010353047327,0.28131027039050793
frozenset({'23202'}),frozenset({'23209'}),0.035060838215412345,0.045831455610635424,0.01117620549797206,0.3187660668380463,6.955180947036625,1.0,0.009569316247630718,1.400647410443256,0.8873329245584327,0.1603102779573368,0.28604444448761385,0.28131027039050793
frozenset({'23202'}),frozenset({'85099B'}),0.035060838215412345,0.0740423614240649,0.015637674628210904,0.44601542416452444,6.023787134638343,1.0,0.013041687373234677,1.6714502153412474,0.8642943626644759,0.16730954676952747,0.4017171490831166,0.32860722516808083
frozenset({'85099B'}),frozenset({'23202'}),0.0740423614240649,0.035060838215412345,0.015637674628210904,0.21119902617163722,6.023787134638342,1.0,0.013041687373234677,1.2232986441451215,0.9006799480883709,0.16730954676952747,0.18253812772037317,0.32860722516808083
frozenset({'23206'}),frozenset({'23203'}),0.03956737269040108,0.049436683190626406,0.010500225326723749,0.265375854214123,5.367994717421504,1.0,0.008544145658342947,1.293945104121907,0.8472334995940146,0.13375430539609645,0.2271696868634803,0.23888665089922195
frozenset({'23203'}),frozenset({'23206'}),0.049436683190626406,0.03956737269040108,0.010500225326723749,0.2123974475843209,5.367994717421504,1.0,0.008544145658342947,1.2194381853687848,0.8560299788246167,0.13375430539609645,0.17995023282170047,0.23888665089922195
frozenset({'23209'}),frozenset({'23203'}),0.045831455610635424,0.049436683190626406,0.020009013068949977,0.43657817109144537,8.831057079780468,1.0,0.017743257917761737,1.687125468054333,0.9293570597944093,0.26586826347305387,0.4072758553320615,0.4206591858191958
frozenset({'23203'}),frozenset({'23209'}),0.049436683190626406,0.045831455610635424,0.020009013068949977,0.4047402005469462,8.831057079780468,1.0,0.017743257917761737,1.6029447062712605,0.9328818578214113,0.26586826347305387,0.37614816276090945,0.4206591858191958
frozenset({'23298'}),frozenset({'23203'}),0.04601171698963497,0.049436683190626406,0.009283461018476791,0.2017629774730656,4.081240173315702,1.0,0.007008794342603444,1.1908284005673255,0.791389635054373,0.10774058577405858,0.16024844593596574,0.19477392264719826
frozenset({'23203'}),frozenset({'23298'}),0.049436683190626406,0.04601171698963497,0.009283461018476791,0.18778486782133091,4.081240173315703,1.0,0.007008794342603444,1.1745512305974977,0.7942410839835975,0.10774058577405858,0.14861099801385674,0.19477392264719826
frozenset({'85099B'}),frozenset({'23203'}),0.0740423614240649,0.049436683190626406,0.02131590806669671,0.2878880097382836,5.82336821886282,1.0,0.017655499302289355,1.3348508799297443,0.8945096844433701,0.2086457873842082,0.25085264950896097,0.35953197205236875
frozenset({'23203'}),frozenset({'85099B'}),0.049436683190626406,0.0740423614240649,0.02131590806669671,0.43117593436645396,5.82336821886282,1.0,0.017655499302289355,1.6278453998682707,0.8713549749328179,0.2086457873842082,0.385691048989712,0.35953197205236875
frozenset({'23206'}),frozenset({'23207'}),0.03956737269040108,0.029743127534925643,0.014060387561964848,0.3553530751708428,11.947401118243942,1.0,0.012883530149812316,1.5050981166507689,0.954049000924001,0.25448613376835233,0.3355914880650721,0.4140401739490578
frozenset({'23207'}),frozenset({'23206'}),0.029743127534925643,0.03956737269040108,0.014060387561964848,0.4727272727272727,11.947401118243944,1.0,0.012883530149812316,1.8215101552423425,0.9443888670549145,0.25448613376835233,0.4510049822549823,0.4140401739490578
frozenset({'23206'}),frozenset({'23208'}),0.03956737269040108,0.02708427219468229,0.013789995493465525,0.34851936218678814,12.867961142969765,1.0,0.012718342001490263,1.493391624148722,0.9602835065457614,0.26086956521739124,0.33038328069502193,0.42883538824813616
frozenset({'23208'}),frozenset({'23206'}),0.02708427219468229,0.03956737269040108,0.013789995493465525,0.5091514143094842,12.867961142969765,1.0,0.012718342001490263,1.956677996654471,0.9479624851314682,0.26086956521739124,0.4889297054958453,0.42883538824813616
frozenset({'23209'}),frozenset({'23206'}),0.045831455610635424,0.03956737269040108,0.017169896349707076,0.3746312684365782,9.468186613448372,1.0,0.015356466064617491,1.5357861351790285,0.9373429464282061,0.25165125495376484,0.34886767298271726,0.40428602146202486
frozenset({'23206'}),frozenset({'23209'}),0.03956737269040108,0.045831455610635424,0.017169896349707076,0.4339407744874716,9.468186613448372,1.0,0.015356466064617491,1.6856337665470065,0.9312294578042611,0.25165125495376484,0.4067513241334244,0.40428602146202486
frozenset({'23206'}),frozenset({'85099B'}),0.03956737269040108,0.0740423614240649,0.010139702568724651,0.25626423690205014,3.46104894513481,1.0,0.0072100408593813,1.2450088922965867,0.7403645311978646,0.09799651567944251,0.19679288542641224,0.19660442520695934
frozenset({'85099B'}),frozenset({'23206'}),0.0740423614240649,0.03956737269040108,0.010139702568724651,0.13694461351186854,3.46104894513481,1.0,0.0072100408593813,1.1128284955357342,0.7679295706861775,0.09799651567944251,0.10138893458278729,0.19660442520695934
frozenset({'23207'}),frozenset({'23208'}),0.029743127534925643,0.02708427219468229,0.011131140153222172,0.3742424242424242,13.817702818534764,1.0,0.010325569191145096,1.5547805819649148,0.9560654467638603,0.24358974358974358,0.3568224278076517,0.3926120607069026
frozenset({'23208'}),frozenset({'23207'}),0.02708427219468229,0.029743127534925643,0.011131140153222172,0.410981697171381,13.817702818534764,1.0,0.010325569191145096,1.6472440122924001,0.9534526411054661,0.24358974358974358,0.3929253999179259,0.3926120607069026
frozenset({'23209'}),frozenset({'23207'}),0.045831455610635424,0.029743127534925643,0.01216764308246958,0.2654867256637168,8.925985518905872,1.0,0.010804472253131168,1.3209521275729323,0.9306191848108439,0.19189765458422173,0.24297029458791805,0.3372888173773129
frozenset({'23207'}),frozenset({'23209'}),0.029743127534925643,0.045831455610635424,0.01216764308246958,0.40909090909090906,8.925985518905872,1.0,0.010804472253131168,1.6147467674281555,0.9151881096144914,0.19189765458422173,0.3807078483317089,0.3372888173773129
frozenset({'23209'}),frozenset({'23208'}),0.045831455610635424,0.02708427219468229,0.014375844975214061,0.3136676499508358,11.581173298517546,1.0,0.013134533356377112,1.417557729481387,0.9575383388111699,0.2455735180908391,0.2945613577474198,0.42222483995045945
frozenset({'23208'}),frozenset({'23209'}),0.02708427219468229,0.045831455610635424,0.014375844975214061,0.5307820299500832,11.581173298517546,1.0,0.013134533356377112,2.0335294155248516,0.9390874634141879,0.2455735180908391,0.5082441432292233,0.42222483995045945
frozenset({'23209'}),frozenset({'85099B'}),0.045831455610635424,0.0740423614240649,0.011581793600721046,0.2527040314650934,3.412965586251018,1.0,0.00818832439980739,1.2390775242522711,0.7409589079109452,0.10694964627548897,0.19294799524068829,0.20456260611599164
frozenset({'85099B'}),frozenset({'23209'}),0.0740423614240649,0.045831455610635424,0.011581793600721046,0.15642118076688985,3.412965586251018,1.0,0.00818832439980739,1.131095900744391,0.7635335064582879,0.10694964627548897,0.11590166727517526,0.20456260611599164
frozenset({'23254'}),frozenset({'23256'}),0.012798557908968004,0.014961694456962596,0.009869310500225327,0.7711267605633804,51.54006872560666,1.0,0.009677822387301607,4.303859673449581,0.9933105627323388,0.5516372795969774,0.7676504170967797,0.715382657390124
frozenset({'23256'}),frozenset({'23254'}),0.014961694456962596,0.012798557908968004,0.009869310500225327,0.6596385542168676,51.54006872560666,1.0,0.009677822387301607,2.9004502546391393,0.9954918650935407,0.5516372795969774,0.655225943489103,0.715382657390124
frozenset({'23293'}),frozenset({'23294'}),0.02118071203244705,0.013294276701216764,0.009193330328977017,0.4340425531914894,32.64882798413271,1.0,0.008911748082488874,1.7434274058286772,0.9903472899288628,0.36363636363636365,0.4264171845315894,0.5627839884601515
frozenset({'23294'}),frozenset({'23293'}),0.013294276701216764,0.02118071203244705,0.009193330328977017,0.6915254237288136,32.64882798413271,1.0,0.008911748082488874,3.173095493960749,0.9824317486757204,0.36363636363636365,0.6848503293067392,0.5627839884601515
frozenset({'23293'}),frozenset({'23295'}),0.02118071203244705,0.016403785488958992,0.011131140153222172,0.525531914893617,32.03723404255319,1.0,0.010783696296538497,2.0730503175793236,0.9897499273044489,0.42078364565587734,0.5176190411201942,0.6020516717325227
frozenset({'23295'}),frozenset({'23293'}),0.016403785488958992,0.02118071203244705,0.011131140153222172,0.6785714285714285,32.03723404255319,1.0,0.010783696296538497,3.0452155625657196,0.9849431146821511,0.42078364565587734,0.6716160220994474,0.6020516717325227
frozenset({'23293'}),frozenset({'23296'}),0.02118071203244705,0.014646237043713385,0.009779179810725552,0.4617021276595744,31.52360065466448,1.0,0.0094689620815437,1.830499085333813,0.989230338365965,0.375432525951557,0.45370090156716014,0.564697217675941
frozenset({'23296'}),frozenset({'23293'}),0.014646237043713385,0.02118071203244705,0.009779179810725552,0.6676923076923077,31.523600654664484,1.0,0.0094689620815437,2.945521005457914,0.9826701554680428,0.375432525951557,0.6605014874628135,0.564697217675941
frozenset({'47566'}),frozenset({'23298'}),0.06304641730509239,0.04601171698963497,0.017710680486705724,0.2809149392423159,6.105291382749256,1.0,0.014809806576453389,1.3266695903891657,0.8924750053941671,0.19388258510113468,0.24623281693925034,0.33291584376415506
frozenset({'23298'}),frozenset({'47566'}),0.04601171698963497,0.06304641730509239,0.017710680486705724,0.38491674828599415,6.1052913827492565,1.0,0.014809806576453389,1.523295554031052,0.8765387045750923,0.19388258510113468,0.3435285770028479,0.33291584376415506
frozenset({'23300'}),frozenset({'23301'}),0.02893195132942767,0.034565119423163586,0.021000450653447498,0.7258566978193146,20.999687255033365,1.0,0.020000414300600674,3.5216431439223235,0.9807554110157102,0.49416755037115584,0.7160416433090879,0.6667093137075712
frozenset({'23301'}),frozenset({'23300'}),0.034565119423163586,0.02893195132942767,0.021000450653447498,0.6075619295958279,20.999687255033365,1.0,0.020000414300600674,2.4744491472768404,0.9864779721125203,0.49416755037115584,0.5958696499782542,0.6667093137075712
frozenset({'23321'}),frozenset({'23322'}),0.02640829202343398,0.023479044614691302,0.01270842721946823,0.4812286689419795,20.49609244495686,1.0,0.012088385752852227,1.8823726311045754,0.977011415012455,0.34181818181818185,0.4687555569625975,0.5112477317838496
frozenset({'23322'}),frozenset({'23321'}),0.023479044614691302,0.02640829202343398,0.01270842721946823,0.5412667946257198,20.496092444956865,1.0,0.012088385752852227,2.12234845127946,0.9740806963832701,0.34181818181818185,0.5288238369165303,0.5112477317838496
frozenset({'23344'}),frozenset({'23343'}),0.02672374943668319,0.017665615141955835,0.011131140153222172,0.41652613827993257,23.578354613346185,1.0,0.010659048680523668,1.683596214511041,0.9838812145711496,0.3346883468834688,0.40603335207045155,0.5233140895481296
frozenset({'23343'}),frozenset({'23344'}),0.017665615141955835,0.02672374943668319,0.011131140153222172,0.6301020408163266,23.578354613346182,1.0,0.010659048680523668,2.6312020015228983,0.9748088169140801,0.3346883468834688,0.6199455612221275,0.5233140895481296
frozenset({'23356'}),frozenset({'23355'}),0.020324470482199188,0.032717440288418206,0.009869310500225327,0.4855875831485588,14.84185739678584,1.0,0.009204345850830256,1.8803639415082907,0.951971300868901,0.22860125260960334,0.4681880576810715,0.3936202378552711
frozenset({'23355'}),frozenset({'23356'}),0.032717440288418206,0.020324470482199188,0.009869310500225327,0.30165289256198347,14.841857396785839,1.0,0.009204345850830256,1.4028489830964959,0.9641681005212932,0.22860125260960334,0.28716489654309824,0.3936202378552711
frozenset({'47566'}),frozenset({'85123A'}),0.06304641730509239,0.09103199639477241,0.012618296529968454,0.20014295925661185,2.198600131635751,1.0,0.006879055297147966,1.136413080468019,0.5818486020736994,0.08920038228735266,0.12003828784849863,0.16937841032137524
frozenset({'85123A'}),frozenset({'47566'}),0.09103199639477241,0.06304641730509239,0.012618296529968454,0.13861386138613863,2.198600131635751,1.0,0.006879055297147966,1.0877277224389157,0.5997627310716056,0.08920038228735266,0.08065228147556232,0.16937841032137524
frozenset({'47590A'}),frozenset({'47590B'}),0.016133393420459666,0.016358720144209103,0.011536728255971159,0.7150837988826816,43.712698339412405,1.0,0.011272806588029434,3.452388021454639,0.9931461701859656,0.550537634408602,0.7103454206811153,0.710158979331148
frozenset({'47590B'}),frozenset({'47590A'}),0.016358720144209103,0.016133393420459666,0.011536728255971159,0.7052341597796143,43.71269833941241,1.0,0.011272806588029434,3.3377904503586273,0.9933736742337472,0.550537634408602,0.7004006048694412,0.710158979331148
frozenset({'82483'}),frozenset({'82482'}),0.02474087426768815,0.04028841820639928,0.009103199639477241,0.36794171220400723,9.132691939381342,1.0,0.008106428950188678,1.5183909464112009,0.9130940033608739,0.1627719580983078,0.3414080857347352,0.29694624760088506
frozenset({'82482'}),frozenset({'82483'}),0.04028841820639928,0.02474087426768815,0.009103199639477241,0.22595078299776283,9.132691939381342,1.0,0.008106428950188678,1.2599445930703566,0.9278863320216318,0.1627719580983078,0.20631430500995135,0.29694624760088506
frozenset({'82482'}),frozenset({'82486'}),0.04028841820639928,0.026137899954934655,0.00946372239747634,0.2348993288590604,8.986924323073362,1.0,0.008410667753054909,1.2728548500589012,0.9260357411183857,0.1661392405063291,0.21436446586684638,0.29848414718815086
frozenset({'82486'}),frozenset({'82482'}),0.026137899954934655,0.04028841820639928,0.00946372239747634,0.3620689655172414,8.986924323073362,1.0,0.008410667753054909,1.5044127498386173,0.9125801546902887,0.1661392405063291,0.33528880281872586,0.29848414718815086
frozenset({'82482'}),frozenset({'82494L'}),0.04028841820639928,0.03722397476340694,0.021360973411446597,0.5302013422818792,14.243544534182686,1.0,0.019861278348874006,2.0493375394321767,0.9688251909195523,0.38041733547351525,0.5120374361184656,0.552025610608252
frozenset({'82494L'}),frozenset({'82482'}),0.03722397476340694,0.04028841820639928,0.021360973411446597,0.5738498789346247,14.243544534182687,1.0,0.019861278348874006,2.2520504731861197,0.9657414934386249,0.38041733547351525,0.5559602185179997,0.552025610608252
frozenset({'85123A'}),frozenset({'82482'}),0.09103199639477241,0.04028841820639928,0.013970256872465074,0.1534653465346535,3.809167829534632,1.0,0.010302721731549051,1.133694383171388,0.8113327042717545,0.11904761904761905,0.1179280634675038,0.2501107493299666
frozenset({'82482'}),frozenset({'85123A'}),0.04028841820639928,0.09103199639477241,0.013970256872465074,0.34675615212527966,3.8091678295346316,1.0,0.010302721731549051,1.3914681425052629,0.768434478078573,0.11904761904761905,0.28133460662667104,0.2501107493299666
frozenset({'82483'}),frozenset({'82486'}),0.02474087426768815,0.026137899954934655,0.01270842721946823,0.5136612021857924,19.651969097418505,1.0,0.012061752723061779,2.0024355540252468,0.9731921382482226,0.33293978748524206,0.5006081479177572,0.4999340493687583
frozenset({'82486'}),frozenset({'82483'}),0.026137899954934655,0.02474087426768815,0.01270842721946823,0.48620689655172417,19.651969097418505,1.0,0.012061752723061779,1.8981553453850364,0.9745882028611655,0.33293978748524206,0.4731727292862048,0.4999340493687583
frozenset({'85123A'}),frozenset({'82494L'}),0.09103199639477241,0.03722397476340694,0.011626858945470933,0.12772277227722773,3.4311965094814565,1.0,0.008238286209009373,1.1037500402825868,0.7795175120007072,0.09969088098918083,0.09399776805989904,0.2200357202790497
frozenset({'82494L'}),frozenset({'85123A'}),0.03722397476340694,0.09103199639477241,0.011626858945470933,0.31234866828087166,3.4311965094814565,1.0,0.008238286209009373,1.321844315101968,0.7359515173682019,0.09969088098918083,0.2434812567750393,0.2200357202790497
frozenset({'82580'}),frozenset({'82581'}),0.017485353762956287,0.013835060838215412,0.010229833258224425,0.5850515463917525,42.287602001410384,1.0,0.009987922325136206,2.3765962508992073,0.9937280942984253,0.485042735042735,0.5792301701975501,0.6622326135867558
frozenset({'82581'}),frozenset({'82580'}),0.013835060838215412,0.017485353762956287,0.010229833258224425,0.739413680781759,42.28760200141039,1.0,0.009987922325136206,3.770399954934655,0.9900498063288521,0.485042735042735,0.7347761479014416,0.6622326135867558
frozenset({'84378'}),frozenset({'84380'}),0.02365930599369085,0.022757999098693103,0.011041009463722398,0.46666666666666673,20.50561056105611,1.0,0.010502570999242277,1.8323287516899507,0.9742837361115689,0.3121019108280255,0.45424640688648077,0.47590759075907596
frozenset({'84380'}),frozenset({'84378'}),0.022757999098693103,0.02365930599369085,0.011041009463722398,0.4851485148514852,20.50561056105611,1.0,0.010502570999242277,1.8963540402814851,0.973385157613887,0.3121019108280255,0.472672307618484,0.47590759075907596
frozenset({'84596B'}),frozenset({'84596F'}),0.016313654799459214,0.01302388463271744,0.010184767913474538,0.6243093922651934,47.93572807738631,1.0,0.009972300755428404,2.627098189433503,0.9953769697441461,0.531764705882353,0.619351874999527,0.7031581563402092
frozenset({'84596F'}),frozenset({'84596B'}),0.01302388463271744,0.016313654799459214,0.010184767913474538,0.7820069204152249,47.9357280773863,1.0,0.009972300755428404,4.512465932745338,0.992059198008092,0.531764705882353,0.7783916787618582,0.7031581563402092
frozenset({'85123A'}),frozenset({'84879'}),0.09103199639477241,0.06241550247859396,0.012212708427219469,0.13415841584158417,2.1494406119312295,1.0,0.006530900630610195,1.08285916809219,0.5883184811025106,0.0864709636247607,0.07651887755466248,0.16491314293884263
frozenset({'84879'}),frozenset({'85123A'}),0.06241550247859396,0.09103199639477241,0.012212708427219469,0.1956678700361011,2.1494406119312295,1.0,0.006530900630610195,1.130090381502011,0.5703621131380745,0.0864709636247607,0.11511502410020244,0.16491314293884263
frozenset({'84991'}),frozenset({'84992'}),0.02992338891392519,0.022757999098693103,0.010049571879224875,0.33584337349397586,14.757157342240248,1.0,0.009368575421291922,1.4714029219919902,0.9609924217204847,0.2357293868921776,0.32037650255159444,0.3887137659549087
frozenset({'84992'}),frozenset({'84991'}),0.022757999098693103,0.02992338891392519,0.010049571879224875,0.4415841584158416,14.757157342240248,1.0,0.009368575421291922,1.7371939312002402,0.9539461780011601,0.2357293868921776,0.42435902978944184,0.3887137659549087
